2025-05-16 16:29:30,001,0,%d,Proximity of device.
2025-05-16 16:29:30,001,233.0,%.2f lux,Blue Color Luminance
2025-05-16 16:29:30,002,252.0,%.2f lux,Green Color Luminance
2025-05-16 16:29:30,002,361.0,%.2f lux,Red Color Luminance
2025-05-16 16:29:30,002,828.0,%.2f lux,InfraRed Luminance
